account_id,customer_id,account_type,balance,opened_date
2812,3977,Checking,12431.15,2021-05-04
2813,3549,Savings,13756.92,2020-11-16
2814,347,Investment,21931.0,2016-05-31
2815,3579,Savings,13147.62,2023-01-13
2816,185,Savings,952.53,2023-10-15
2817,1505,Investment,22718.84,2017-07-13
2818,2144,Checking,32196.64,2023-06-02
2819,3321,Savings,44617.99,2019-08-08
2820,1401,Savings,9980.42,2020-06-11
2821,1371,Savings,20546.98,2015-11-24
2822,4453,Investment,30516.71,2020-07-17
2823,2120,Investment,49396.2,2015-05-08
2824,2709,Savings,31700.47,2018-12-06
2825,3714,Savings,37064.41,2017-03-13
2826,2641,Savings,10600.38,2018-11-21
2827,3608,Investment,31906.24,2017-12-09
2828,489,Checking,12691.95,2020-10-04
2829,1593,Savings,21595.19,2020-04-09
2830,725,Checking,26191.82,2016-12-24
2831,930,Checking,642.75,2022-05-19
2832,4304,Checking,12582.14,2022-04-03
2833,902,Savings,35696.94,2020-08-17
2834,2327,Checking,6231.34,2016-05-02
2835,239,Investment,4264.3,2021-01-22
2836,351,Savings,43068.76,2016-09-12
2837,2551,Investment,44601.92,2016-10-27
2838,947,Savings,37950.88,2018-06-14
2839,2495,Investment,10537.85,2019-12-28
2840,2932,Investment,28044.69,2021-09-06
2841,4701,Investment,5559.84,2022-11-04
2842,2862,Investment,46104.67,2020-02-10
2843,432,Checking,48174.9,2021-05-19
2844,881,Savings,34422.84,2017-08-17
2845,1863,Checking,5679.36,2021-10-13
2846,4919,Investment,24257.87,2016-10-27
2847,4828,Savings,41407.6,2018-02-08
2848,3306,Checking,20756.78,2020-01-10
2849,3274,Investment,26813.86,2021-08-10
2850,828,Checking,13483.41,2022-10-31
2851,4429,Investment,37713.73,2021-02-03
2852,3604,Investment,12503.44,2023-09-05
2853,639,Savings,18349.59,2023-02-24
2854,2799,Investment,21426.49,2018-02-02
2855,1998,Savings,35013.09,2015-10-17
2856,2708,Checking,17242.04,2018-04-30
2857,425,Savings,9496.13,2015-05-17
2858,628,Investment,20641.09,2016-08-03
2859,4224,Savings,6663.17,2015-05-07
2860,4919,Checking,26441.25,2018-05-31
2861,398,Investment,16436.89,2019-10-07
2862,1970,Investment,37319.41,2022-10-10
2863,1798,Savings,24250.09,2017-04-14
2864,4219,Savings,46624.61,2015-11-19
2865,865,Checking,19264.69,2016-07-21
2866,4656,Investment,39765.65,2023-09-03
2867,4498,Investment,27415.88,2015-03-16
2868,413,Investment,31988.74,2015-04-21
2869,4773,Savings,9746.05,2018-06-02
2870,2709,Savings,10022.0,2021-07-15
2871,4083,Investment,19636.69,2016-03-11
2872,91,Checking,24229.65,2015-03-23
2873,2068,Checking,27040.15,2018-12-18
2874,2253,Investment,15319.46,2023-03-20
2875,1191,Savings,49814.6,2017-08-10
2876,2871,Savings,630.75,2015-06-09
2877,2674,Savings,15285.89,2021-01-20
2878,3932,Savings,17300.48,2020-10-16
2879,1550,Savings,36016.53,2015-10-20
2880,1411,Checking,6423.29,2018-05-07
2881,3351,Checking,22305.59,2015-05-15
2882,3956,Savings,19731.1,2016-07-19
2883,4327,Savings,46651.56,2017-07-01
2884,4170,Checking,19825.99,2018-07-03
2885,1876,Savings,21033.64,2022-04-28
2886,3415,Checking,33303.26,2017-12-20
2887,2995,Checking,18932.45,2019-11-15
2888,3727,Checking,17269.77,2019-03-30
2889,1680,Checking,23913.38,2021-06-26
2890,3098,Investment,9596.23,2018-03-01
2891,2710,Savings,46456.31,2018-10-11
2892,4167,Checking,47762.15,2017-05-30
2893,4458,Investment,20926.04,2020-06-21
2894,3263,Checking,22626.47,2015-09-04
2895,4767,Checking,15404.62,2015-01-20
2896,4671,Savings,26491.71,2018-02-13
2897,2380,Investment,15394.35,2022-07-18
2898,821,Investment,26160.39,2018-05-18
2899,1450,Savings,40700.52,2015-04-11
2900,1126,Investment,18152.98,2019-04-13
2901,1910,Checking,8432.27,2017-06-30
2902,4967,Savings,21079.2,2017-08-22
2903,4067,Investment,11954.06,2019-03-24
2904,1858,Checking,42538.78,2018-12-13
2905,518,Investment,41053.25,2019-10-15
2906,750,Investment,9989.29,2022-05-21
2907,2828,Investment,7802.93,2019-05-16
2908,2220,Checking,46665.37,2018-01-22
2909,2024,Savings,41288.95,2023-05-27
2910,4055,Checking,47640.61,2018-11-17
2911,3880,Investment,34643.71,2021-03-07
2912,1664,Savings,11376.23,2015-06-24
2913,172,Savings,20313.94,2020-03-18
2914,4347,Checking,38225.99,2019-11-19
2915,4698,Savings,23209.68,2018-04-28
2916,4927,Checking,44503.18,2023-10-21
2917,980,Checking,9154.64,2017-03-10
2918,3417,Savings,13303.81,2018-08-05
2919,3238,Savings,16777.34,2023-07-20
2920,4154,Savings,3392.85,2018-11-03
2921,2270,Savings,33335.92,2021-04-25
2922,4683,Savings,35927.93,2023-12-27
2923,3592,Checking,13429.74,2016-06-28
2924,2085,Investment,5415.47,2020-12-13
2925,852,Investment,24792.81,2020-04-14
2926,4010,Checking,17689.95,2023-01-08
2927,3828,Investment,31795.85,2016-08-09
2928,2107,Checking,8498.27,2023-02-15
2929,1084,Investment,40193.22,2021-10-08
2930,3310,Investment,5720.82,2016-09-15
2931,1324,Investment,34469.68,2020-01-15
2932,3593,Investment,13637.33,2020-03-15
2933,2499,Checking,25603.7,2019-04-13
2934,1042,Investment,45519.29,2017-05-01
2935,2578,Savings,33674.34,2021-12-26
2936,324,Investment,24230.75,2020-09-28
2937,2522,Checking,19839.58,2021-06-17
2938,1436,Checking,16278.75,2017-01-21
2939,4203,Checking,34139.85,2017-03-23
2940,1389,Checking,45217.61,2020-02-01
2941,3113,Savings,1325.04,2016-03-31
2942,964,Checking,44911.46,2020-08-22
2943,3509,Savings,8680.78,2016-10-09
2944,836,Savings,46861.78,2017-05-31
2945,2066,Checking,4900.75,2016-02-12
2946,2031,Savings,48270.62,2020-07-26
2947,108,Investment,12011.3,2020-08-19
2948,2761,Investment,18408.44,2017-10-26
2949,1704,Checking,45019.37,2018-05-22
2950,3646,Checking,2166.12,2015-02-27
2951,1911,Savings,28335.89,2023-02-01
2952,1672,Savings,15574.13,2019-01-31
2953,1018,Savings,45067.86,2023-12-07
2954,4275,Investment,18314.01,2016-04-19
2955,1043,Investment,22752.85,2018-02-01
2956,911,Investment,46431.48,2023-11-09
2957,4792,Savings,20221.43,2015-02-03
2958,1409,Investment,25423.66,2015-05-11
2959,977,Savings,25668.63,2021-05-02
2960,4911,Savings,10204.68,2017-01-12
2961,1533,Checking,35040.07,2018-02-15
2962,481,Savings,3156.84,2019-10-16
2963,1861,Savings,40377.0,2016-03-04
2964,3002,Checking,39500.03,2017-09-17
2965,3325,Checking,48452.82,2016-06-16
2966,4352,Savings,15500.54,2019-10-25
2967,4505,Investment,17854.49,2016-09-22
2968,3905,Savings,16479.21,2017-09-23
2969,4363,Savings,1040.58,2017-02-05
2970,1925,Savings,7032.96,2021-05-10
2971,164,Investment,20579.64,2022-02-15
2972,142,Investment,49152.58,2021-06-10
2973,4051,Checking,34411.32,2020-10-24
2974,2241,Savings,7084.01,2019-08-23
2975,1188,Checking,30661.79,2016-02-19
2976,481,Checking,30842.21,2017-07-18
2977,4102,Checking,38331.16,2020-05-04
2978,4143,Savings,40426.3,2016-12-15
2979,1327,Checking,23784.21,2020-04-30
2980,475,Savings,30170.04,2016-12-23
2981,620,Savings,20375.82,2022-10-27
2982,213,Checking,19773.0,2021-02-16
2983,1942,Investment,15581.09,2021-03-16
2984,4979,Investment,38238.09,2020-11-22
2985,79,Savings,18965.83,2019-01-06
2986,2791,Savings,42285.56,2021-04-14
2987,4362,Investment,32380.69,2021-03-21
2988,4778,Savings,44562.13,2021-03-12
2989,1270,Savings,9540.99,2021-08-06
2990,3191,Savings,23624.35,2015-08-12
2991,3102,Checking,11841.04,2020-04-26
2992,462,Checking,31595.97,2022-05-05
2993,2298,Checking,12108.77,2016-03-22
2994,511,Investment,22342.56,2021-08-02
2995,468,Investment,245.09,2022-12-31
2996,325,Checking,22186.25,2023-05-19
2997,4598,Savings,203.96,2023-03-12
2998,3517,Savings,36821.0,2019-11-06
2999,4234,Savings,40706.59,2019-08-18
3000,4986,Investment,48761.04,2023-12-29
3001,4388,Savings,38434.16,2021-04-03
3002,644,Checking,23183.29,2023-05-29
3003,3682,Savings,16747.58,2015-10-10
3004,3953,Investment,33777.3,2020-03-01
3005,611,Checking,33343.9,2015-04-06
3006,1059,Savings,34594.26,2018-10-19
3007,1853,Checking,13855.27,2019-08-18
3008,332,Savings,4353.98,2020-02-28
3009,3277,Checking,45327.11,2015-07-18
3010,1220,Checking,6153.95,2015-03-09
3011,3867,Checking,12363.96,2019-11-04
3012,159,Savings,830.11,2021-02-01
3013,2407,Checking,1872.31,2016-04-29
3014,4228,Checking,45451.07,2022-11-08
3015,1582,Savings,17090.39,2020-07-08
3016,1527,Investment,47017.22,2019-11-09
3017,4642,Checking,10862.38,2022-02-25
3018,265,Investment,49913.54,2015-01-20
3019,1282,Savings,47270.91,2018-12-08
3020,519,Savings,16040.66,2017-11-11
3021,2433,Savings,10826.43,2016-03-10
3022,3837,Checking,14021.7,2018-06-27
3023,2189,Savings,35399.12,2022-10-27
3024,1141,Savings,22406.79,2015-02-01
3025,2699,Checking,15581.29,2021-06-07
3026,2743,Checking,11224.28,2018-07-25
3027,4108,Savings,11142.85,2016-03-16
3028,3691,Savings,151.33,2023-03-24
3029,1935,Checking,576.53,2019-09-23
3030,4697,Savings,44304.45,2016-11-08
3031,4242,Investment,48087.48,2019-07-09
3032,4380,Checking,3529.13,2022-11-28
3033,620,Checking,33869.53,2017-04-10
3034,3662,Investment,41434.64,2022-04-01
3035,422,Checking,49640.2,2015-10-07
3036,2388,Checking,28156.69,2022-03-21
3037,1924,Investment,1933.13,2017-01-09
3038,2834,Checking,17396.48,2020-09-20
3039,1607,Investment,48973.89,2019-03-14
3040,3543,Checking,35669.34,2018-04-23
3041,2981,Investment,23341.49,2017-06-01
3042,774,Investment,10372.52,2020-11-17
3043,1711,Savings,6873.86,2018-08-12
3044,2661,Investment,13887.56,2015-12-15
3045,3573,Checking,38455.19,2018-08-04
3046,2681,Investment,46171.68,2018-05-28
3047,4241,Savings,33177.94,2021-11-28
3048,3498,Savings,19198.38,2020-08-29
3049,1224,Checking,36743.53,2022-11-19
3050,2996,Checking,48920.95,2016-11-22
3051,3432,Checking,28416.98,2022-03-01
3052,2895,Savings,36615.92,2020-02-25
3053,4800,Savings,21017.03,2017-01-11
3054,4029,Savings,26071.24,2022-05-13
3055,3615,Checking,47433.27,2015-02-05
3056,3434,Savings,24718.0,2015-03-16
3057,4015,Investment,21030.06,2016-01-25
3058,2664,Savings,37710.54,2020-06-21
3059,4933,Investment,40132.44,2015-03-21
3060,4220,Investment,20767.91,2015-04-20
3061,176,Savings,7718.28,2019-12-13
3062,4714,Investment,17082.76,2016-05-19
3063,458,Checking,32598.31,2018-12-03
3064,4966,Checking,11942.25,2017-10-04
3065,4719,Investment,48013.08,2018-07-11
3066,1939,Savings,19283.0,2023-02-11
3067,2398,Savings,22133.56,2020-03-20
3068,2806,Savings,49034.23,2017-04-29
3069,3543,Savings,2419.33,2015-05-21
3070,2914,Savings,42288.25,2023-02-24
3071,536,Savings,2616.07,2017-12-27
3072,3167,Checking,33926.8,2019-02-11
3073,3129,Savings,22365.25,2022-09-19
3074,1580,Checking,29307.32,2015-06-09
3075,1913,Savings,15773.49,2017-11-17
3076,4700,Investment,44280.8,2021-07-02
3077,1471,Savings,41200.05,2023-03-17
3078,3693,Savings,7934.76,2020-07-31
3079,1847,Investment,6408.33,2017-02-17
3080,3843,Investment,8580.73,2022-02-17
3081,523,Investment,22048.84,2019-10-24
3082,1378,Savings,11267.2,2016-11-15
3083,1365,Investment,11395.7,2015-04-03
3084,1461,Checking,43823.6,2017-05-07
3085,3944,Savings,39263.38,2022-09-05
3086,4725,Savings,37488.52,2017-07-01
3087,4640,Savings,35769.11,2023-07-26
3088,594,Investment,44626.17,2022-10-21
3089,2649,Checking,14598.38,2018-09-24
3090,1281,Checking,9098.89,2021-05-03
3091,2605,Investment,23901.44,2020-12-10
3092,34,Savings,21845.51,2019-08-04
3093,1658,Investment,40433.58,2022-09-24
3094,701,Checking,48426.38,2022-07-16
3095,886,Savings,16380.04,2015-03-07
3096,3083,Savings,40742.44,2023-05-16
3097,545,Savings,31863.7,2017-05-20
3098,3486,Investment,30395.23,2021-10-30
3099,1459,Savings,21454.35,2021-11-14
3100,3168,Investment,28939.08,2020-08-07
3101,4453,Checking,42033.77,2016-12-17
3102,1575,Checking,29478.77,2022-02-14
3103,1166,Checking,20161.28,2019-07-28
3104,2724,Savings,18015.05,2018-11-20
3105,1876,Investment,25799.36,2017-01-24
3106,942,Investment,8412.58,2019-09-13
3107,1779,Savings,44611.93,2016-07-08
3108,3515,Savings,20854.4,2019-09-01
3109,2493,Savings,31229.45,2016-02-12
3110,2673,Investment,39309.22,2018-07-31
3111,527,Investment,47648.12,2019-03-16
3112,586,Investment,27751.0,2016-10-13
3113,3932,Savings,33349.56,2018-08-24
3114,2630,Savings,23496.79,2020-02-08
3115,4246,Savings,14536.64,2019-06-06
3116,2106,Checking,30026.15,2018-11-05
3117,83,Investment,3256.78,2023-01-14
3118,935,Savings,3471.38,2017-12-30
3119,2425,Investment,15025.74,2017-02-10
3120,1161,Savings,13979.76,2022-02-11
3121,184,Checking,42420.66,2021-09-27
3122,4780,Savings,17991.08,2018-03-05
3123,3912,Savings,22466.58,2022-03-02
3124,2836,Investment,44716.27,2020-12-15
3125,3955,Checking,30552.2,2017-05-05
3126,2390,Investment,8427.37,2017-04-11
3127,4035,Investment,29955.25,2017-01-03
3128,1295,Investment,14720.21,2017-04-27
3129,1208,Checking,8032.01,2018-04-09
3130,4816,Investment,29409.21,2020-12-19
3131,1925,Checking,29891.4,2018-09-18
3132,2614,Investment,6593.01,2020-07-16
3133,995,Investment,46598.13,2022-02-25
3134,1509,Checking,6299.16,2018-07-20
3135,886,Savings,43046.6,2017-11-04
3136,4074,Investment,11725.08,2019-10-14
3137,1743,Checking,18674.3,2023-05-25
3138,2234,Investment,30987.63,2017-04-01
3139,4782,Investment,49049.96,2017-07-29
3140,3589,Savings,40825.88,2019-06-14
3141,1277,Savings,1741.22,2022-10-26
3142,195,Checking,23130.85,2022-07-28
3143,4752,Savings,18219.91,2019-02-23
3144,2634,Investment,1297.42,2021-09-10
3145,854,Checking,30947.05,2020-10-06
3146,1387,Investment,19819.14,2019-02-06
3147,692,Savings,12068.91,2018-08-18
3148,1846,Savings,21636.03,2021-11-25
3149,3351,Investment,8873.52,2023-07-15
3150,4806,Savings,3942.3,2023-11-14
3151,2943,Savings,11642.32,2023-05-29
3152,532,Savings,41278.1,2015-07-21
3153,1228,Checking,11804.51,2015-06-10
3154,1848,Savings,47437.15,2022-09-10
3155,4256,Checking,5757.47,2019-10-03
3156,4755,Savings,12965.5,2016-12-12
3157,2675,Investment,19226.04,2022-04-16
3158,1471,Investment,42531.39,2018-10-29
3159,2195,Investment,19964.47,2020-11-13
3160,2936,Investment,6926.41,2017-12-06
3161,237,Investment,47617.41,2018-05-05
3162,3262,Savings,14220.53,2021-12-27
3163,417,Checking,6015.13,2019-04-17
3164,1855,Savings,8568.48,2020-03-27
3165,3682,Checking,5841.99,2019-02-26
3166,1860,Checking,44785.92,2017-11-26
3167,4899,Checking,46375.97,2018-05-21
3168,3857,Investment,32012.13,2019-10-24
3169,1032,Checking,23969.83,2018-03-08
3170,3673,Investment,2335.18,2022-01-09
3171,44,Savings,19728.13,2015-03-17
3172,3176,Investment,37232.42,2023-03-02
3173,2671,Investment,10677.01,2023-02-22
3174,2981,Investment,26586.23,2017-06-09
3175,3660,Savings,29891.71,2021-06-30
3176,1399,Investment,38761.51,2022-05-13
3177,3356,Checking,28750.52,2019-05-09
3178,2088,Investment,22626.65,2018-12-14
3179,4939,Savings,42258.7,2017-06-06
3180,1931,Checking,46464.81,2017-12-05
3181,215,Savings,19327.64,2020-10-07
3182,3216,Checking,37248.99,2016-02-19
3183,523,Investment,15219.22,2015-04-23
3184,1803,Investment,28334.52,2021-03-12
3185,42,Savings,33469.26,2015-04-06
3186,1658,Savings,42680.12,2022-10-22
3187,2439,Savings,33843.37,2019-12-21
3188,3035,Checking,31919.5,2017-03-08
3189,3701,Savings,23056.02,2020-05-28
3190,3910,Savings,14036.97,2020-10-06
3191,311,Savings,3133.33,2018-08-27
3192,4405,Savings,8472.17,2016-07-25
3193,1735,Savings,12661.37,2019-04-23
3194,2231,Savings,42951.81,2017-08-15
3195,724,Checking,14281.57,2022-12-14
3196,4647,Investment,7424.1,2017-03-22
3197,3883,Investment,25628.2,2023-04-10
3198,3065,Investment,18215.97,2019-12-13
3199,2144,Savings,41912.04,2021-10-01
3200,1824,Investment,33028.08,2018-04-10
3201,3531,Investment,38909.53,2022-03-08
3202,4268,Investment,38676.73,2018-07-27
3203,2961,Savings,31821.55,2016-04-22
3204,2305,Investment,48086.72,2021-03-15
3205,3026,Checking,41934.65,2017-06-05
3206,3629,Savings,3873.0,2018-03-12
3207,3124,Investment,9521.44,2021-06-29
3208,1138,Savings,48905.65,2022-04-11
3209,1667,Investment,26269.32,2019-06-03
3210,2638,Investment,46311.51,2016-06-09
3211,1737,Investment,38275.62,2016-02-03
3212,2501,Investment,23416.0,2020-02-27
3213,4495,Investment,4931.18,2015-06-22
3214,2969,Checking,11224.25,2015-12-20
3215,1785,Investment,6171.76,2020-10-16
3216,3394,Investment,9353.39,2017-01-14
3217,4107,Savings,25425.55,2017-08-23
3218,4726,Investment,45461.08,2018-11-16
3219,4180,Investment,25934.18,2023-01-06
3220,4593,Investment,33060.0,2016-03-29
3221,3095,Checking,7637.76,2022-05-30
3222,1299,Investment,1910.43,2019-08-12
3223,444,Investment,15640.79,2020-03-10
3224,3027,Savings,5957.62,2018-08-05
3225,4225,Savings,35767.76,2015-05-15
3226,4591,Checking,19890.34,2020-11-05
3227,3371,Savings,28304.35,2018-08-06
3228,1121,Investment,28654.82,2018-01-14
3229,4880,Investment,26588.06,2019-07-04
3230,3536,Investment,14799.85,2020-12-21
3231,3585,Checking,40449.39,2020-06-01
3232,1020,Savings,14250.9,2018-06-10
3233,647,Checking,46858.19,2015-01-06
3234,3912,Investment,31734.38,2018-03-27
3235,4896,Investment,4014.41,2019-05-07
3236,3416,Checking,12254.33,2021-10-28
3237,2390,Investment,2077.44,2018-11-12
3238,4394,Investment,19675.92,2020-06-26
3239,3592,Checking,1976.52,2018-11-04
3240,1857,Savings,25541.79,2016-10-23
3241,4431,Savings,31426.79,2020-10-31
3242,1159,Checking,1671.45,2015-04-19
3243,388,Checking,48332.47,2016-11-11
3244,1457,Checking,17018.43,2016-12-29
3245,2220,Savings,2139.54,2019-06-27
3246,1573,Checking,8124.8,2019-09-13
3247,2909,Investment,47679.2,2019-10-16
3248,1510,Checking,24852.81,2023-11-10
3249,3723,Investment,38505.3,2015-04-23
3250,2881,Investment,25624.36,2016-05-25
3251,136,Investment,33951.77,2020-06-27
3252,529,Investment,31783.87,2017-01-16
3253,127,Savings,9496.52,2016-10-25
3254,1452,Checking,10710.4,2020-05-15
3255,809,Checking,48172.94,2022-08-25
3256,3028,Savings,43105.91,2019-01-23
3257,2144,Savings,31081.72,2019-09-24
3258,3955,Investment,30806.77,2017-05-29
3259,2715,Savings,30496.04,2018-10-08
3260,1179,Checking,9239.77,2019-04-15
3261,4375,Investment,11679.73,2023-07-31
3262,1720,Investment,5102.69,2023-07-13
3263,836,Investment,8842.48,2019-09-19
3264,511,Savings,30994.13,2018-06-09
3265,3628,Investment,239.49,2021-02-04
3266,2560,Checking,16125.6,2022-08-08
3267,1597,Investment,40140.82,2015-05-29
3268,4448,Checking,19804.14,2015-11-27
3269,4021,Savings,25465.68,2021-12-26
3270,3696,Checking,44336.2,2023-03-25
3271,473,Checking,48535.54,2015-04-12
3272,3874,Checking,3152.34,2017-01-13
3273,36,Checking,11076.32,2021-12-17
3274,3037,Checking,34688.6,2015-07-19
3275,3505,Investment,12785.51,2023-01-27
3276,346,Savings,27654.26,2022-04-16
3277,1840,Savings,22006.43,2020-11-23
3278,2530,Investment,2601.87,2017-04-17
3279,3462,Savings,22412.26,2023-05-28
3280,3461,Investment,42768.81,2020-06-25
3281,1589,Savings,33327.08,2020-01-14
3282,4327,Savings,38641.07,2022-02-19
3283,4404,Investment,34934.45,2016-04-14
3284,3611,Checking,10866.83,2015-04-19
3285,4033,Savings,14482.21,2018-02-11
3286,907,Savings,1747.39,2021-03-26
3287,1983,Savings,12658.76,2017-02-15
3288,600,Savings,18269.98,2023-09-08
3289,1882,Investment,46061.6,2018-02-03
3290,2556,Checking,14523.63,2018-10-26
3291,3855,Investment,43183.84,2015-12-12
3292,3339,Investment,15532.43,2016-05-19
3293,4483,Investment,48762.29,2021-08-18
3294,3268,Checking,1859.54,2020-05-06
3295,1271,Savings,39506.02,2015-11-17
3296,3479,Savings,47469.04,2021-09-26
3297,821,Savings,30205.51,2015-11-13
3298,4494,Savings,21972.35,2019-07-22
3299,1030,Checking,44869.68,2017-05-04
3300,2973,Investment,22143.64,2017-12-19
3301,4535,Savings,18186.69,2017-08-06
3302,4791,Checking,28744.99,2023-03-10
3303,101,Investment,44869.42,2018-10-22
3304,41,Checking,10640.95,2018-01-20
3305,4248,Savings,20077.5,2015-04-04
3306,310,Checking,41162.76,2022-12-11
3307,4780,Investment,29161.1,2020-06-27
3308,2210,Investment,24928.84,2019-12-20
3309,1661,Savings,6979.14,2019-03-22
3310,3875,Savings,39128.12,2022-04-13
3311,1410,Investment,21276.54,2021-05-16
3312,3504,Investment,597.13,2017-10-25
3313,1219,Savings,3317.93,2017-11-15
3314,2013,Checking,22962.67,2017-04-04
3315,3427,Checking,25792.82,2018-10-24
3316,4048,Savings,26674.96,2017-02-15
3317,4892,Checking,44182.41,2018-04-22
3318,2983,Checking,38006.3,2017-02-01
3319,2416,Investment,47522.86,2020-10-10
3320,1755,Savings,45709.59,2022-02-13
3321,4110,Checking,43264.19,2022-07-14
3322,3922,Checking,13536.59,2023-03-28
3323,1079,Savings,1992.22,2015-01-19
3324,3152,Checking,13941.65,2023-12-30
3325,4041,Investment,38973.34,2023-02-28
3326,3261,Savings,41924.35,2020-01-30
3327,1751,Checking,28156.71,2019-06-20
3328,1770,Investment,27090.49,2022-02-13
3329,4308,Savings,10997.73,2020-09-12
3330,1474,Investment,22164.82,2017-06-15
3331,1030,Savings,19630.43,2019-04-06
3332,3418,Checking,15623.83,2020-05-20
3333,3037,Savings,3932.53,2015-06-04
3334,1361,Investment,1784.06,2017-11-18
3335,2876,Investment,24066.22,2020-06-26
3336,3829,Checking,27143.91,2016-05-13
3337,591,Savings,20852.34,2015-02-08
3338,2888,Checking,28437.7,2023-12-26
3339,2876,Checking,3578.04,2022-02-20
3340,4716,Investment,43448.51,2018-04-20
3341,4520,Investment,44993.65,2015-10-11
3342,3779,Savings,35611.76,2021-12-17
3343,4647,Savings,11717.48,2015-09-30
3344,2739,Investment,22247.57,2023-01-25
3345,992,Savings,49866.57,2019-11-03
3346,1328,Checking,35291.12,2020-06-07
3347,4847,Checking,45279.18,2021-03-09
3348,4744,Checking,38420.25,2016-01-21
3349,2613,Investment,22408.95,2018-02-20
3350,4294,Checking,10276.63,2023-01-02
3351,2213,Savings,42625.27,2015-05-09
3352,34,Savings,29813.69,2018-08-19
3353,2228,Savings,36045.51,2022-11-18
3354,3563,Savings,6067.82,2017-10-08
3355,1344,Checking,39127.22,2015-04-17
3356,1911,Investment,48562.82,2019-08-21
3357,4542,Savings,35873.84,2019-03-12
3358,4302,Savings,48009.53,2015-06-21
3359,2941,Checking,6872.75,2016-02-14
3360,4958,Investment,17619.03,2022-11-21
3361,4547,Checking,38960.91,2015-08-06
3362,3603,Checking,19023.36,2015-10-23
3363,3,Savings,43627.34,2023-12-31
3364,1233,Checking,28457.25,2019-10-14
3365,120,Checking,6649.89,2022-12-19
3366,2428,Checking,19897.06,2018-09-14
3367,1585,Savings,1670.72,2020-02-19
3368,855,Investment,22294.77,2020-05-03
3369,3045,Investment,47873.92,2022-07-21
3370,4317,Savings,13048.81,2023-01-07
3371,2894,Investment,47841.45,2016-05-31
3372,4825,Checking,28262.09,2021-08-12
3373,24,Investment,12684.64,2015-01-20
3374,4324,Checking,33085.43,2022-08-17
3375,3662,Checking,40802.89,2019-12-27
3376,125,Checking,28020.64,2018-02-12
3377,1071,Investment,36466.12,2020-02-19
3378,1513,Investment,29664.23,2022-06-22
3379,3496,Checking,21027.81,2021-09-27
3380,3351,Investment,27777.52,2018-06-23
3381,4618,Savings,45221.04,2021-12-26
3382,501,Investment,18928.41,2019-01-14
3383,1826,Savings,13475.94,2016-07-03
3384,414,Checking,24082.26,2021-06-26
3385,4229,Checking,14006.08,2021-01-04
3386,1180,Savings,28083.99,2023-09-02
3387,586,Investment,9509.19,2022-07-29
3388,270,Investment,27607.22,2017-09-19
3389,1511,Savings,41875.61,2016-03-10
3390,3282,Checking,23241.9,2020-01-23
3391,660,Investment,44630.59,2019-07-20
3392,269,Savings,12420.07,2015-04-15
3393,1799,Checking,43917.52,2017-03-23
3394,4755,Investment,46557.58,2018-03-29
3395,471,Investment,12483.97,2018-09-21
3396,1974,Investment,459.95,2022-07-29
3397,3430,Investment,22369.82,2021-12-20
3398,1209,Checking,36430.29,2019-10-24
3399,4787,Checking,5410.27,2023-07-24
3400,3405,Investment,32322.78,2018-04-04
3401,2513,Checking,23069.15,2016-05-15
3402,4902,Savings,22390.31,2017-12-14
3403,4400,Checking,48498.53,2021-04-25
3404,4727,Savings,1168.32,2018-05-07
3405,4844,Investment,28805.77,2015-12-11
3406,3,Investment,7613.15,2018-11-08
3407,130,Checking,29054.31,2022-02-11
3408,566,Savings,10282.89,2023-05-31
3409,746,Investment,20218.95,2016-12-21
3410,4545,Savings,47803.88,2020-01-17
3411,247,Investment,48559.23,2017-09-22
3412,4317,Checking,16878.47,2023-03-18
3413,3174,Checking,42225.85,2023-09-04
3414,4132,Savings,44592.91,2021-01-01
3415,2158,Checking,41509.41,2020-09-29
3416,2776,Investment,15520.45,2016-03-17
3417,1413,Savings,5317.61,2015-10-13
3418,1380,Checking,44350.35,2017-11-25
3419,4925,Investment,27217.17,2020-05-05
3420,380,Savings,31462.58,2018-11-27
3421,3868,Checking,26834.31,2021-06-01
3422,4204,Savings,21860.72,2022-01-12
3423,386,Investment,32097.38,2020-05-09
3424,3584,Savings,19783.68,2018-11-15
3425,4598,Savings,32529.93,2020-11-29
3426,4638,Investment,15013.5,2018-12-25
3427,3740,Investment,45161.3,2016-07-29
3428,3868,Investment,35800.25,2021-05-28
3429,1125,Savings,36722.76,2022-05-18
3430,3359,Savings,42282.83,2015-08-22
3431,1983,Checking,25810.05,2022-07-07
3432,3251,Investment,39632.47,2022-04-21
3433,18,Savings,7699.81,2017-08-04
3434,4039,Savings,37323.56,2021-10-05
3435,3031,Investment,23966.36,2019-06-27
3436,1174,Checking,37326.77,2023-09-30
3437,4966,Investment,17174.48,2019-01-31
3438,3362,Investment,2374.85,2017-11-23
3439,2463,Checking,32598.02,2021-06-28
3440,2745,Checking,46045.37,2023-06-13
3441,187,Checking,18829.81,2019-01-27
3442,4118,Checking,37697.85,2018-09-27
3443,1291,Checking,44875.69,2019-11-16
3444,1163,Checking,8857.01,2020-05-28
3445,2452,Investment,29101.96,2023-01-02
3446,775,Investment,49277.03,2022-12-11
3447,3288,Savings,33608.59,2019-12-19
3448,4793,Savings,16982.79,2016-04-01
3449,1854,Savings,23747.8,2018-10-23
3450,4428,Checking,42740.97,2015-03-09
3451,607,Checking,9003.31,2023-12-16
3452,3964,Checking,32565.93,2022-10-24
